result_id,student_id,course_id,teacher_id,marks_obtained,total_marks,percentage,grade,status,semester,exam_type,remarks,created_at
R0028788,S001605,C00086,T00172,11.0,30.0,36.67,F,Fail,7,Assignment,Excellent,2026-08-08 12:43:11.421
R0028789,S001508,C00082,T00100,64.0,100.0,64.0,C,Pass,6,Mid,Needs Improvement,2026-08-08 12:43:11.421
R0028790,S000040,C00107,T00060,62.0,100.0,62.0,C,Pass,1,Quiz,,2026-08-08 12:43:11.421
R0028791,S001972,C00024,T00043,16.0,50.0,32.0,F,Fail,7,Assignment,Needs Improvement,2026-08-08 12:43:11.421
R0028792,S000420,C00130,T00218,86.0,100.0,86.0,A,Pass,8,Assignment,Average Performance,2026-08-08 12:43:11.421
R0028793,S001024,C00020,T00034,29.0,100.0,29.0,F,Fail,4,Quiz,,2026-08-08 12:43:11.421
R0028794,S000893,C00097,T00191,25.0,50.0,50.0,D,Pass,4,Mid,Average Performance,2026-08-08 12:43:11.421
R0028795,S000583,C00055,T00228,29.0,50.0,58.0,D,Pass,6,Quiz,Average Performance,2026-08-08 12:43:11.421
R0028796,S000258,C00062,T00147,20.0,20.0,100.0,A+,Pass,5,Mid,Average Performance,2026-08-08 12:43:11.421
R0028797,S000708,C00119,T00150,9.0,30.0,30.0,F,Fail,8,Quiz,Average Performance,2026-08-08 12:43:11.421
R0028798,S001729,C00010,T00168,30.0,50.0,60.0,C,Pass,3,Final,,2026-08-08 12:43:11.421
R0028799,S000246,C00127,T00246,6.0,20.0,30.0,F,Fail,1,Mid,,2026-08-08 12:43:11.421
R0028800,S001164,C00126,T00007,29.0,30.0,96.67,A+,Pass,6,Assignment,,2026-08-08 12:43:11.421
R0028801,S001349,C00056,T00017,25.0,50.0,50.0,D,Pass,8,Mid,,2026-08-08 12:43:11.421
R0028802,S001962,C00024,T00043,97.0,100.0,97.0,A+,Pass,7,Quiz,Needs Improvement,2026-08-08 12:43:11.421
R0028803,S000450,C00050,T00025,78.0,100.0,78.0,B,Pass,5,Final,Excellent,2026-08-08 12:43:11.421
R0028804,S000108,C00015,T00109,76.0,100.0,76.0,B,Pass,4,Quiz,Needs Improvement,2026-08-08 12:43:11.421
R0028805,S000565,C00078,T00073,21.0,50.0,42.0,F,Fail,6,Assignment,Excellent,2026-08-08 12:43:11.421
R0028806,S000052,C00071,T00233,17.0,30.0,56.67,D,Pass,6,Mid,Needs Improvement,2026-08-08 12:43:11.421
R0028807,S001041,C00005,T00214,13.0,20.0,65.0,C,Pass,8,Quiz,,2026-08-08 12:43:11.421
R0028808,S001253,C00014,T00219,18.0,20.0,90.0,A+,Pass,3,Mid,Excellent,2026-08-08 12:43:11.421
R0028809,S001709,C00019,T00128,68.0,100.0,68.0,C,Pass,6,Final,,2026-08-08 12:43:11.421
R0028810,S001633,C00057,T00236,46.0,100.0,46.0,F,Fail,4,Assignment,,2026-08-08 12:43:11.421
R0028811,S000775,C00047,T00154,19.0,20.0,95.0,A+,Pass,3,Quiz,,2026-08-08 12:43:11.421
R0028812,S000303,C00071,T00233,15.0,20.0,75.0,B,Pass,6,Final,Average Performance,2026-08-08 12:43:11.421
R0028813,S000742,C00082,T00100,69.0,100.0,69.0,C,Pass,6,Assignment,,2026-08-08 12:43:11.421
R0028814,S000872,C00148,T00199,91.0,100.0,91.0,A+,Pass,4,Mid,,2026-08-08 12:43:11.421
R0028815,S001167,C00041,T00036,16.0,30.0,53.33,D,Pass,3,Assignment,Excellent,2026-08-08 12:43:11.421
R0028816,S000400,C00052,T00235,5.0,20.0,25.0,F,Fail,8,Quiz,Excellent,2026-08-08 12:43:11.421
R0028817,S001766,C00139,T00176,13.0,20.0,65.0,C,Pass,8,Mid,,2026-08-08 12:43:11.421
R0028818,S001336,C00128,T00197,31.0,50.0,62.0,C,Pass,6,Assignment,Needs Improvement,2026-08-08 12:43:11.421
R0028819,S000931,C00101,T00067,15.0,50.0,30.0,F,Fail,5,Final,Excellent,2026-08-08 12:43:11.421
R0028820,S001628,C00026,T00216,9.0,30.0,30.0,F,Fail,7,Final,Needs Improvement,2026-08-08 12:43:11.421
R0028821,S001580,C00120,T00017,79.0,100.0,79.0,B,Pass,8,Mid,,2026-08-08 12:43:11.421
R0028822,S001513,C00133,T00103,30.0,30.0,100.0,A+,Pass,2,Final,Needs Improvement,2026-08-08 12:43:11.421
R0028823,S000437,C00123,T00166,76.0,100.0,76.0,B,Pass,8,Quiz,Average Performance,2026-08-08 12:43:11.421
R0028824,S000510,C00013,T00291,16.0,50.0,32.0,F,Fail,6,Assignment,Excellent,2026-08-08 12:43:11.422
R0028825,S001380,C00119,T00150,15.0,20.0,75.0,B,Pass,8,Assignment,Needs Improvement,2026-08-08 12:43:11.422
R0028826,S001426,C00064,T00273,15.0,20.0,75.0,B,Pass,6,Quiz,Excellent,2026-08-08 12:43:11.422
R0028827,S001845,C00070,T00191,29.0,30.0,96.67,A+,Pass,7,Quiz,Excellent,2026-08-08 12:43:11.422
R0028828,S001335,C00065,T00244,22.0,30.0,73.33,C+,Pass,3,Assignment,Needs Improvement,2026-08-08 12:43:11.422
R0028829,S001715,C00072,T00015,9.0,30.0,30.0,F,Fail,6,Mid,Needs Improvement,2026-08-08 12:43:11.422
R0028830,S000912,C00108,T00050,10.0,30.0,33.33,F,Fail,5,Mid,Excellent,2026-08-08 12:43:11.422
R0028831,S001298,C00108,T00050,11.0,30.0,36.67,F,Fail,5,Final,,2026-08-08 12:43:11.422
R0028832,S001240,C00065,T00244,6.0,20.0,30.0,F,Fail,3,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028833,S001025,C00108,T00050,25.0,30.0,83.33,B+,Pass,5,Final,,2026-08-08 12:43:11.422
R0028834,S000698,C00048,T00148,6.0,20.0,30.0,F,Fail,3,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028835,S001678,C00045,T00172,45.0,50.0,90.0,A+,Pass,2,Mid,Average Performance,2026-08-08 12:43:11.422
R0028836,S000214,C00124,T00105,12.0,20.0,60.0,C,Pass,3,Assignment,Excellent,2026-08-08 12:43:11.422
R0028837,S001904,C00028,T00230,32.0,50.0,64.0,C,Pass,4,Final,,2026-08-08 12:43:11.422
R0028838,S001906,C00136,T00274,15.0,20.0,75.0,B,Pass,7,Mid,Average Performance,2026-08-08 12:43:11.422
R0028839,S001914,C00060,T00075,17.0,50.0,34.0,F,Fail,1,Final,Needs Improvement,2026-08-08 12:43:11.422
R0028840,S000286,C00087,T00108,28.0,50.0,56.0,D,Pass,4,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028841,S001520,C00150,T00001,88.0,100.0,88.0,A,Pass,1,Quiz,Excellent,2026-08-08 12:43:11.422
R0028842,S001575,C00076,T00019,16.0,50.0,32.0,F,Fail,5,Mid,Average Performance,2026-08-08 12:43:11.422
R0028843,S000628,C00106,T00128,20.0,20.0,100.0,A+,Pass,2,Assignment,Needs Improvement,2026-08-08 12:43:11.422
R0028844,S001682,C00025,T00004,29.0,30.0,96.67,A+,Pass,6,Quiz,Needs Improvement,2026-08-08 12:43:11.422
R0028845,S000106,C00090,T00240,14.0,50.0,28.0,F,Fail,5,Mid,Excellent,2026-08-08 12:43:11.422
R0028846,S001184,C00087,T00108,69.0,100.0,69.0,C,Pass,4,Mid,,2026-08-08 12:43:11.422
R0028847,S000745,C00028,T00230,58.0,100.0,58.0,D,Pass,4,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028848,S000354,C00001,T00296,15.0,50.0,30.0,F,Fail,8,Assignment,,2026-08-08 12:43:11.422
R0028849,S000761,C00045,T00172,40.0,50.0,80.0,B+,Pass,2,Final,,2026-08-08 12:43:11.422
R0028850,S001142,C00149,T00110,17.0,20.0,85.0,A,Pass,3,Final,Excellent,2026-08-08 12:43:11.422
R0028851,S000768,C00109,T00065,10.0,30.0,33.33,F,Fail,5,Assignment,Excellent,2026-08-08 12:43:11.422
R0028852,S000624,C00015,T00109,15.0,20.0,75.0,B,Pass,4,Final,Excellent,2026-08-08 12:43:11.422
R0028853,S001482,C00038,T00086,82.0,100.0,82.0,B+,Pass,7,Quiz,,2026-08-08 12:43:11.422
R0028854,S000644,C00142,T00030,11.0,30.0,36.67,F,Fail,3,Quiz,,2026-08-08 12:43:11.422
R0028855,S000755,C00091,T00201,7.0,30.0,23.33,F,Fail,5,Quiz,,2026-08-08 12:43:11.422
R0028856,S001985,C00115,T00092,13.0,20.0,65.0,C,Pass,1,Assignment,Average Performance,2026-08-08 12:43:11.422
R0028857,S000291,C00128,T00197,64.0,100.0,64.0,C,Pass,6,Final,Average Performance,2026-08-08 12:43:11.422
R0028858,S001457,C00039,T00020,5.0,20.0,25.0,F,Fail,3,Mid,Average Performance,2026-08-08 12:43:11.422
R0028859,S001762,C00035,T00148,17.0,50.0,34.0,F,Fail,1,Assignment,Excellent,2026-08-08 12:43:11.422
R0028860,S001577,C00115,T00092,18.0,30.0,60.0,C,Pass,1,Quiz,Excellent,2026-08-08 12:43:11.422
R0028861,S000471,C00133,T00103,15.0,20.0,75.0,B,Pass,2,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028862,S001271,C00080,T00062,63.0,100.0,63.0,C,Pass,7,Assignment,Needs Improvement,2026-08-08 12:43:11.422
R0028863,S000376,C00054,T00130,15.0,20.0,75.0,B,Pass,6,Mid,,2026-08-08 12:43:11.422
R0028864,S000789,C00063,T00010,20.0,20.0,100.0,A+,Pass,2,Mid,,2026-08-08 12:43:11.422
R0028865,S000127,C00134,T00062,13.0,20.0,65.0,C,Pass,5,Assignment,,2026-08-08 12:43:11.422
R0028866,S000326,C00026,T00216,30.0,50.0,60.0,C,Pass,7,Final,Excellent,2026-08-08 12:43:11.422
R0028867,S001337,C00073,T00061,14.0,20.0,70.0,C+,Pass,3,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028868,S000098,C00028,T00230,47.0,50.0,94.0,A+,Pass,4,Assignment,Average Performance,2026-08-08 12:43:11.422
R0028869,S000083,C00106,T00128,38.0,50.0,76.0,B,Pass,2,Final,Average Performance,2026-08-08 12:43:11.422
R0028870,S000577,C00090,T00240,15.0,20.0,75.0,B,Pass,5,Assignment,Average Performance,2026-08-08 12:43:11.422
R0028871,S001123,C00143,T00114,5.0,20.0,25.0,F,Fail,5,Quiz,,2026-08-08 12:43:11.422
R0028872,S001023,C00034,T00188,13.0,20.0,65.0,C,Pass,2,Mid,,2026-08-08 12:43:11.422
R0028873,S001930,C00100,T00170,89.0,100.0,89.0,A,Pass,6,Mid,,2026-08-08 12:43:11.422
R0028874,S000085,C00111,T00184,96.0,100.0,96.0,A+,Pass,2,Assignment,Excellent,2026-08-08 12:43:11.422
R0028875,S001997,C00060,T00075,60.0,100.0,60.0,C,Pass,1,Assignment,Average Performance,2026-08-08 12:43:11.422
R0028876,S000072,C00100,T00170,25.0,100.0,25.0,F,Fail,6,Mid,Excellent,2026-08-08 12:43:11.422
R0028877,S001515,C00128,T00197,72.0,100.0,72.0,C+,Pass,6,Assignment,,2026-08-08 12:43:11.422
R0028878,S000754,C00094,T00060,43.0,50.0,86.0,A,Pass,4,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028879,S000731,C00115,T00092,16.0,20.0,80.0,B+,Pass,1,Mid,Average Performance,2026-08-08 12:43:11.422
R0028880,S000943,C00103,T00160,7.0,20.0,35.0,F,Fail,8,Final,,2026-08-08 12:43:11.422
R0028881,S000355,C00115,T00092,100.0,100.0,100.0,A+,Pass,1,Mid,Average Performance,2026-08-08 12:43:11.422
R0028882,S001756,C00014,T00219,9.0,30.0,30.0,F,Fail,3,Final,,2026-08-08 12:43:11.422
R0028883,S000791,C00033,T00139,11.0,30.0,36.67,F,Fail,8,Quiz,Needs Improvement,2026-08-08 12:43:11.422
R0028884,S000035,C00089,T00208,27.0,30.0,90.0,A+,Pass,4,Quiz,Needs Improvement,2026-08-08 12:43:11.422
R0028885,S001423,C00040,T00240,55.0,100.0,55.0,D,Pass,8,Quiz,Average Performance,2026-08-08 12:43:11.422
R0028886,S000693,C00147,T00037,31.0,100.0,31.0,F,Fail,2,Assignment,Excellent,2026-08-08 12:43:11.422
R0028887,S001053,C00130,T00218,15.0,20.0,75.0,B,Pass,8,Mid,Average Performance,2026-08-08 12:43:11.422
R0028888,S000369,C00031,T00063,23.0,30.0,76.67,B,Pass,7,Assignment,Needs Improvement,2026-08-08 12:43:11.422
R0028889,S000611,C00077,T00274,54.0,100.0,54.0,D,Pass,1,Final,Average Performance,2026-08-08 12:43:11.422
R0028890,S000114,C00141,T00199,8.0,30.0,26.67,F,Fail,2,Mid,Needs Improvement,2026-08-08 12:43:11.422
R0028891,S001746,C00034,T00188,48.0,100.0,48.0,F,Fail,2,Final,Excellent,2026-08-08 12:43:11.422
R0028892,S000644,C00041,T00036,19.0,30.0,63.33,C,Pass,3,Quiz,,2026-08-08 12:43:11.422
R0028893,S000867,C00035,T00148,14.0,20.0,70.0,C+,Pass,1,Final,,2026-08-08 12:43:11.422
R0028894,S001903,C00077,T00274,72.0,100.0,72.0,C+,Pass,1,Final,,2026-08-08 12:43:11.422
R0028895,S000059,C00093,T00224,29.0,30.0,96.67,A+,Pass,3,Quiz,Needs Improvement,2026-08-08 12:43:11.422
R0028896,S001249,C00149,T00110,12.0,50.0,24.0,F,Fail,3,Final,,2026-08-08 12:43:11.423
R0028897,S001584,C00093,T00224,16.0,20.0,80.0,B+,Pass,3,Mid,Average Performance,2026-08-08 12:43:11.423
R0028898,S000293,C00033,T00139,22.0,30.0,73.33,C+,Pass,8,Final,,2026-08-08 12:43:11.423
R0028899,S001648,C00028,T00230,12.0,50.0,24.0,F,Fail,4,Quiz,Excellent,2026-08-08 12:43:11.423
R0028900,S001240,C00095,T00291,9.0,20.0,45.0,F,Fail,3,Quiz,Excellent,2026-08-08 12:43:11.423
R0028901,S001768,C00141,T00199,37.0,100.0,37.0,F,Fail,2,Final,Excellent,2026-08-08 12:43:11.423
R0028902,S000750,C00002,T00001,12.0,30.0,40.0,F,Fail,7,Quiz,Excellent,2026-08-08 12:43:11.423
R0028903,S001677,C00011,T00133,32.0,50.0,64.0,C,Pass,5,Final,Average Performance,2026-08-08 12:43:11.423
R0028904,S001384,C00004,T00237,23.0,30.0,76.67,B,Pass,2,Quiz,Excellent,2026-08-08 12:43:11.423
R0028905,S001108,C00114,T00031,47.0,50.0,94.0,A+,Pass,7,Mid,Average Performance,2026-08-08 12:43:11.423
R0028906,S001087,C00009,T00037,61.0,100.0,61.0,C,Pass,7,Quiz,,2026-08-08 12:43:11.423
R0028907,S001215,C00020,T00034,20.0,20.0,100.0,A+,Pass,4,Mid,Needs Improvement,2026-08-08 12:43:11.423
R0028908,S001713,C00111,T00184,18.0,50.0,36.0,F,Fail,2,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028909,S001295,C00019,T00128,20.0,30.0,66.67,C,Pass,6,Assignment,Excellent,2026-08-08 12:43:11.423
R0028910,S001753,C00030,T00118,96.0,100.0,96.0,A+,Pass,6,Assignment,Average Performance,2026-08-08 12:43:11.423
R0028911,S001785,C00120,T00017,26.0,100.0,26.0,F,Fail,8,Mid,Average Performance,2026-08-08 12:43:11.423
R0028912,S000296,C00060,T00075,70.0,100.0,70.0,C+,Pass,1,Assignment,Excellent,2026-08-08 12:43:11.423
R0028913,S001650,C00075,T00234,67.0,100.0,67.0,C,Pass,5,Final,Excellent,2026-08-08 12:43:11.423
R0028914,S000619,C00088,T00202,21.0,50.0,42.0,F,Fail,4,Mid,,2026-08-08 12:43:11.423
R0028915,S001650,C00131,T00111,61.0,100.0,61.0,C,Pass,5,Quiz,Excellent,2026-08-08 12:43:11.423
R0028916,S000475,C00142,T00030,27.0,50.0,54.0,D,Pass,3,Quiz,,2026-08-08 12:43:11.423
R0028917,S000009,C00020,T00034,20.0,30.0,66.67,C,Pass,4,Quiz,Average Performance,2026-08-08 12:43:11.423
R0028918,S000225,C00142,T00030,15.0,20.0,75.0,B,Pass,3,Mid,Excellent,2026-08-08 12:43:11.423
R0028919,S001413,C00075,T00234,9.0,30.0,30.0,F,Fail,5,Final,Excellent,2026-08-08 12:43:11.423
R0028920,S001181,C00091,T00201,70.0,100.0,70.0,C+,Pass,5,Quiz,,2026-08-08 12:43:11.423
R0028921,S001019,C00021,T00115,19.0,30.0,63.33,C,Pass,5,Final,Average Performance,2026-08-08 12:43:11.423
R0028922,S001041,C00130,T00218,29.0,50.0,58.0,D,Pass,8,Quiz,Needs Improvement,2026-08-08 12:43:11.423
R0028923,S001886,C00077,T00274,12.0,30.0,40.0,F,Fail,1,Final,Average Performance,2026-08-08 12:43:11.423
R0028924,S000173,C00083,T00185,89.0,100.0,89.0,A,Pass,1,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028925,S001731,C00049,T00076,11.0,20.0,55.0,D,Pass,7,Mid,Needs Improvement,2026-08-08 12:43:11.423
R0028926,S001455,C00049,T00076,30.0,100.0,30.0,F,Fail,7,Final,Average Performance,2026-08-08 12:43:11.423
R0028927,S000847,C00146,T00238,5.0,20.0,25.0,F,Fail,8,Quiz,,2026-08-08 12:43:11.423
R0028928,S000192,C00129,T00031,83.0,100.0,83.0,B+,Pass,1,Quiz,,2026-08-08 12:43:11.423
R0028929,S001971,C00131,T00111,11.0,20.0,55.0,D,Pass,5,Mid,,2026-08-08 12:43:11.423
R0028930,S000609,C00052,T00235,28.0,50.0,56.0,D,Pass,8,Mid,Average Performance,2026-08-08 12:43:11.423
R0028931,S000663,C00041,T00036,19.0,30.0,63.33,C,Pass,3,Final,Excellent,2026-08-08 12:43:11.423
R0028932,S001464,C00092,T00062,5.0,20.0,25.0,F,Fail,2,Mid,,2026-08-08 12:43:11.423
R0028933,S000767,C00068,T00067,61.0,100.0,61.0,C,Pass,5,Final,,2026-08-08 12:43:11.423
R0028934,S000274,C00127,T00246,31.0,100.0,31.0,F,Fail,1,Assignment,Average Performance,2026-08-08 12:43:11.423
R0028935,S000422,C00001,T00296,21.0,50.0,42.0,F,Fail,8,Quiz,Average Performance,2026-08-08 12:43:11.423
R0028936,S000558,C00112,T00084,43.0,50.0,86.0,A,Pass,4,Mid,,2026-08-08 12:43:11.423
R0028937,S001663,C00150,T00001,36.0,50.0,72.0,C+,Pass,1,Mid,Average Performance,2026-08-08 12:43:11.423
R0028938,S001066,C00015,T00109,20.0,30.0,66.67,C,Pass,4,Quiz,Average Performance,2026-08-08 12:43:11.423
R0028939,S001659,C00034,T00188,41.0,100.0,41.0,F,Fail,2,Quiz,Needs Improvement,2026-08-08 12:43:11.423
R0028940,S001966,C00061,T00213,30.0,30.0,100.0,A+,Pass,5,Assignment,Excellent,2026-08-08 12:43:11.423
R0028941,S001344,C00078,T00073,20.0,20.0,100.0,A+,Pass,6,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028942,S001164,C00100,T00170,21.0,30.0,70.0,C+,Pass,6,Quiz,Average Performance,2026-08-08 12:43:11.423
R0028943,S001416,C00017,T00048,61.0,100.0,61.0,C,Pass,2,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028944,S000804,C00106,T00128,23.0,30.0,76.67,B,Pass,2,Mid,Needs Improvement,2026-08-08 12:43:11.423
R0028945,S000663,C00142,T00030,45.0,50.0,90.0,A+,Pass,3,Final,Average Performance,2026-08-08 12:43:11.423
R0028946,S000354,C00032,T00030,17.0,20.0,85.0,A,Pass,8,Quiz,,2026-08-08 12:43:11.423
R0028947,S001279,C00116,T00080,21.0,30.0,70.0,C+,Pass,6,Mid,Average Performance,2026-08-08 12:43:11.423
R0028948,S000828,C00041,T00036,12.0,50.0,24.0,F,Fail,3,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028949,S001718,C00112,T00084,22.0,50.0,44.0,F,Fail,4,Quiz,Excellent,2026-08-08 12:43:11.423
R0028950,S001519,C00056,T00017,16.0,20.0,80.0,B+,Pass,8,Assignment,Excellent,2026-08-08 12:43:11.423
R0028951,S001339,C00085,T00080,6.0,20.0,30.0,F,Fail,6,Final,,2026-08-08 12:43:11.423
R0028952,S001309,C00090,T00240,17.0,30.0,56.67,D,Pass,5,Mid,,2026-08-08 12:43:11.423
R0028953,S001728,C00004,T00237,32.0,50.0,64.0,C,Pass,2,Final,Needs Improvement,2026-08-08 12:43:11.423
R0028954,S000581,C00056,T00017,64.0,100.0,64.0,C,Pass,8,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028955,S000854,C00103,T00160,7.0,20.0,35.0,F,Fail,8,Mid,,2026-08-08 12:43:11.423
R0028956,S000990,C00009,T00037,26.0,30.0,86.67,A,Pass,7,Quiz,Average Performance,2026-08-08 12:43:11.423
R0028957,S000271,C00013,T00291,49.0,50.0,98.0,A+,Pass,6,Final,Excellent,2026-08-08 12:43:11.423
R0028958,S001647,C00046,T00068,23.0,30.0,76.67,B,Pass,1,Mid,Excellent,2026-08-08 12:43:11.423
R0028959,S001251,C00031,T00063,30.0,30.0,100.0,A+,Pass,7,Final,Needs Improvement,2026-08-08 12:43:11.423
R0028960,S001111,C00113,T00220,37.0,50.0,74.0,C+,Pass,1,Quiz,Needs Improvement,2026-08-08 12:43:11.423
R0028961,S001671,C00037,T00204,22.0,30.0,73.33,C+,Pass,8,Quiz,Excellent,2026-08-08 12:43:11.423
R0028962,S001911,C00100,T00170,17.0,30.0,56.67,D,Pass,6,Final,Average Performance,2026-08-08 12:43:11.423
R0028963,S000153,C00148,T00199,33.0,50.0,66.0,C,Pass,4,Mid,,2026-08-08 12:43:11.423
R0028964,S000255,C00025,T00004,5.0,20.0,25.0,F,Fail,6,Final,Average Performance,2026-08-08 12:43:11.423
R0028965,S000456,C00063,T00010,85.0,100.0,85.0,A,Pass,2,Final,Average Performance,2026-08-08 12:43:11.423
R0028966,S001470,C00124,T00105,30.0,50.0,60.0,C,Pass,3,Assignment,Needs Improvement,2026-08-08 12:43:11.423
R0028967,S000507,C00093,T00224,19.0,30.0,63.33,C,Pass,3,Final,Needs Improvement,2026-08-08 12:43:11.423
R0028968,S001944,C00020,T00034,27.0,50.0,54.0,D,Pass,4,Final,,2026-08-08 12:43:11.424
R0028969,S000196,C00061,T00213,39.0,50.0,78.0,B,Pass,5,Quiz,Average Performance,2026-08-08 12:43:11.424
R0028970,S000521,C00041,T00036,31.0,100.0,31.0,F,Fail,3,Assignment,,2026-08-08 12:43:11.424
R0028971,S001715,C00030,T00118,38.0,50.0,76.0,B,Pass,6,Quiz,Needs Improvement,2026-08-08 12:43:11.424
R0028972,S001141,C00101,T00067,38.0,100.0,38.0,F,Fail,5,Mid,Average Performance,2026-08-08 12:43:11.424
R0028973,S000167,C00120,T00017,25.0,30.0,83.33,B+,Pass,8,Assignment,Needs Improvement,2026-08-08 12:43:11.424
R0028974,S000556,C00063,T00010,35.0,50.0,70.0,C+,Pass,2,Quiz,Needs Improvement,2026-08-08 12:43:11.424
R0028975,S001250,C00025,T00004,61.0,100.0,61.0,C,Pass,6,Mid,,2026-08-08 12:43:11.424
R0028976,S000634,C00098,T00297,15.0,30.0,50.0,D,Pass,7,Quiz,Average Performance,2026-08-08 12:43:11.424
R0028977,S000957,C00006,T00241,10.0,30.0,33.33,F,Fail,5,Final,Excellent,2026-08-08 12:43:11.424
R0028978,S000207,C00119,T00150,16.0,20.0,80.0,B+,Pass,8,Mid,,2026-08-08 12:43:11.424
R0028979,S001567,C00073,T00061,42.0,100.0,42.0,F,Fail,3,Assignment,Excellent,2026-08-08 12:43:11.424
R0028980,S000396,C00092,T00062,18.0,30.0,60.0,C,Pass,2,Assignment,Average Performance,2026-08-08 12:43:11.424
R0028981,S000414,C00044,T00201,13.0,30.0,43.33,F,Fail,4,Quiz,Needs Improvement,2026-08-08 12:43:11.424
R0028982,S001318,C00020,T00034,17.0,30.0,56.67,D,Pass,4,Final,Needs Improvement,2026-08-08 12:43:11.424
R0028983,S000107,C00047,T00154,16.0,20.0,80.0,B+,Pass,3,Mid,,2026-08-08 12:43:11.424
R0028984,S001408,C00141,T00199,51.0,100.0,51.0,D,Pass,2,Final,,2026-08-08 12:43:11.424
R0028985,S000464,C00120,T00017,8.0,20.0,40.0,F,Fail,8,Quiz,Excellent,2026-08-08 12:43:11.424
R0028986,S001433,C00008,T00063,23.0,30.0,76.67,B,Pass,5,Mid,Needs Improvement,2026-08-08 12:43:11.424
R0028987,S000910,C00100,T00170,21.0,50.0,42.0,F,Fail,6,Final,Excellent,2026-08-08 12:43:11.424
R0028988,S001003,C00083,T00185,47.0,50.0,94.0,A+,Pass,1,Assignment,Excellent,2026-08-08 12:43:11.424
R0028989,S000771,C00073,T00061,87.0,100.0,87.0,A,Pass,3,Quiz,Average Performance,2026-08-08 12:43:11.424
R0028990,S001940,C00114,T00031,29.0,30.0,96.67,A+,Pass,7,Quiz,Excellent,2026-08-08 12:43:11.424
R0028991,S001904,C00058,T00187,15.0,20.0,75.0,B,Pass,4,Mid,Needs Improvement,2026-08-08 12:43:11.424
R0028992,S001172,C00094,T00060,19.0,30.0,63.33,C,Pass,4,Assignment,Excellent,2026-08-08 12:43:11.424
R0028993,S000677,C00090,T00240,8.0,20.0,40.0,F,Fail,5,Quiz,Excellent,2026-08-08 12:43:11.424
R0028994,S001274,C00062,T00147,12.0,20.0,60.0,C,Pass,5,Final,,2026-08-08 12:43:11.424
R0028995,S001628,C00070,T00191,30.0,100.0,30.0,F,Fail,7,Final,Needs Improvement,2026-08-08 12:43:11.424
R0028996,S000759,C00032,T00030,9.0,30.0,30.0,F,Fail,8,Mid,Needs Improvement,2026-08-08 12:43:11.424
R0028997,S001031,C00021,T00115,25.0,50.0,50.0,D,Pass,5,Quiz,,2026-08-08 12:43:11.424
R0028998,S000508,C00084,T00069,9.0,20.0,45.0,F,Fail,5,Quiz,Excellent,2026-08-08 12:43:11.424
R0028999,S000990,C00114,T00031,59.0,100.0,59.0,D,Pass,7,Final,Needs Improvement,2026-08-08 12:43:11.424
R0029000,S000487,C00007,T00014,18.0,20.0,90.0,A+,Pass,8,Final,,2026-08-08 12:43:11.424
R0029001,S001565,C00125,T00073,14.0,20.0,70.0,C+,Pass,2,Quiz,Excellent,2026-08-08 12:43:11.525
R0029002,S001783,C00006,T00241,30.0,100.0,30.0,F,Fail,5,Final,Excellent,2026-08-08 12:43:11.525
R0029003,S000868,C00004,T00237,23.0,50.0,46.0,F,Fail,2,Final,,2026-08-08 12:43:11.526
R0029004,S000810,C00111,T00184,29.0,100.0,29.0,F,Fail,2,Assignment,Needs Improvement,2026-08-08 12:43:11.526
R0029005,S000815,C00148,T00199,37.0,50.0,74.0,C+,Pass,4,Assignment,Needs Improvement,2026-08-08 12:43:11.526
R0029006,S000134,C00037,T00204,82.0,100.0,82.0,B+,Pass,8,Quiz,,2026-08-08 12:43:11.526
R0029007,S000604,C00039,T00020,45.0,100.0,45.0,F,Fail,3,Assignment,Needs Improvement,2026-08-08 12:43:11.526
R0029008,S001391,C00141,T00199,80.0,100.0,80.0,B+,Pass,2,Quiz,Needs Improvement,2026-08-08 12:43:11.526
R0029009,S000153,C00097,T00191,32.0,100.0,32.0,F,Fail,4,Final,Needs Improvement,2026-08-08 12:43:11.526
R0029010,S001462,C00137,T00280,28.0,30.0,93.33,A+,Pass,5,Mid,Excellent,2026-08-08 12:43:11.526
R0029011,S001586,C00016,T00158,14.0,20.0,70.0,C+,Pass,1,Mid,Needs Improvement,2026-08-08 12:43:11.526
R0029012,S001391,C00017,T00048,30.0,30.0,100.0,A+,Pass,2,Quiz,Average Performance,2026-08-08 12:43:11.526
R0029013,S000066,C00149,T00110,33.0,100.0,33.0,F,Fail,3,Quiz,Average Performance,2026-08-08 12:43:11.526
R0029014,S001853,C00102,T00160,35.0,100.0,35.0,F,Fail,5,Quiz,Needs Improvement,2026-08-08 12:43:11.526
