attendance_id,student_id,course_id,teacher_id,attendance_date,status,remarks,created_at
AT0021630,S000184,C00127,T00246,2025-01-02,Present,,2026-08-08 12:41:25.314
AT0021631,S000969,C00021,T00115,2025-05-01,Present,,2026-08-08 12:41:25.314
AT0021632,S001220,C00146,T00238,2025-05-31,Present,,2026-08-08 12:41:25.314
AT0021633,S000921,C00113,T00220,2025-12-13,Leave,,2026-08-08 12:41:25.314
AT0021634,S000930,C00087,T00108,2025-05-05,Present,,2026-08-08 12:41:25.314
AT0021635,S001284,C00043,T00121,2025-01-06,Leave,Medical Leave,2026-08-08 12:41:25.314
AT0021636,S000862,C00043,T00121,2025-05-14,Absent,Medical Leave,2026-08-08 12:41:25.314
AT0021637,S001659,C00053,T00070,2025-08-21,Present,,2026-08-08 12:41:25.314
AT0021638,S001810,C00101,T00067,2025-08-24,Present,,2026-08-08 12:41:25.314
AT0021639,S000562,C00050,T00025,2025-11-28,Absent,Medical Leave,2026-08-08 12:41:25.314
AT0021640,S000044,C00113,T00220,2025-06-03,Present,,2026-08-08 12:41:25.314
AT0021641,S001796,C00110,T00249,2025-09-24,Present,,2026-08-08 12:41:25.314
AT0021642,S001335,C00109,T00065,2025-08-08,Present,,2026-08-08 12:41:25.314
AT0021643,S001141,C00015,T00109,2025-02-21,Present,,2026-08-08 12:41:25.314
AT0021644,S000464,C00044,T00201,2025-06-21,Leave,Medical Leave,2026-08-08 12:41:25.314
AT0021645,S000036,C00083,T00185,2025-02-01,Present,,2026-08-08 12:41:25.314
AT0021646,S000460,C00100,T00170,2025-05-22,Present,,2026-08-08 12:41:25.314
AT0021647,S000092,C00147,T00037,2025-05-12,Late,,2026-08-08 12:41:25.314
AT0021648,S000083,C00129,T00031,2025-03-16,Present,,2026-08-08 12:41:25.314
AT0021649,S001254,C00048,T00148,2025-12-28,Present,,2026-08-08 12:41:25.314
AT0021650,S000354,C00073,T00061,2025-05-30,Late,Absent Without Notice,2026-08-08 12:41:25.314
AT0021651,S001948,C00012,T00094,2025-04-02,Present,,2026-08-08 12:41:25.314
AT0021652,S001955,C00091,T00201,2025-03-24,Present,,2026-08-08 12:41:25.314
AT0021653,S001737,C00084,T00069,2025-03-25,Present,,2026-08-08 12:41:25.314
AT0021654,S000900,C00117,T00041,2025-10-22,Present,,2026-08-08 12:41:25.314
AT0021655,S001787,C00043,T00121,2025-10-08,Leave,Absent Without Notice,2026-08-08 12:41:25.314
AT0021656,S000542,C00040,T00240,2025-12-15,Present,,2026-08-08 12:41:25.314
AT0021657,S001382,C00060,T00075,2025-10-14,Present,,2026-08-08 12:41:25.314
AT0021658,S001878,C00149,T00110,2025-02-09,Absent,Medical Leave,2026-08-08 12:41:25.314
AT0021659,S000655,C00057,T00236,2025-10-10,Leave,,2026-08-08 12:41:25.314
AT0021660,S001427,C00004,T00237,2025-12-12,Present,,2026-08-08 12:41:25.314
AT0021661,S001482,C00079,T00251,2025-06-04,Present,,2026-08-08 12:41:25.314
AT0021662,S001079,C00145,T00022,2025-07-24,Present,,2026-08-08 12:41:25.314
AT0021663,S001373,C00115,T00092,2025-10-17,Present,,2026-08-08 12:41:25.314
AT0021664,S001749,C00143,T00114,2025-04-28,Present,,2026-08-08 12:41:25.314
AT0021665,S001071,C00078,T00073,2025-07-17,Present,,2026-08-08 12:41:25.314
AT0021666,S000556,C00037,T00204,2025-03-01,Present,,2026-08-08 12:41:25.314
AT0021667,S000012,C00116,T00080,2025-05-07,Present,,2026-08-08 12:41:25.314
AT0021668,S001300,C00137,T00280,2025-12-23,Present,,2026-08-08 12:41:25.314
AT0021669,S000440,C00014,T00219,2025-09-12,Present,,2026-08-08 12:41:25.314
AT0021670,S000623,C00021,T00115,2025-01-19,Late,Absent Without Notice,2026-08-08 12:41:25.314
AT0021671,S000814,C00125,T00073,2025-06-07,Present,,2026-08-08 12:41:25.314
AT0021672,S001935,C00112,T00084,2025-01-09,Present,,2026-08-08 12:41:25.314
AT0021673,S001700,C00077,T00274,2025-07-30,Absent,Absent Without Notice,2026-08-08 12:41:25.314
AT0021674,S001899,C00049,T00076,2025-05-14,Present,,2026-08-08 12:41:25.314
AT0021675,S001217,C00067,T00290,2025-03-11,Leave,Medical Leave,2026-08-08 12:41:25.314
AT0021676,S001171,C00087,T00108,2025-12-22,Present,,2026-08-08 12:41:25.314
AT0021677,S000868,C00139,T00176,2025-03-16,Present,,2026-08-08 12:41:25.314
AT0021678,S001307,C00056,T00017,2025-11-25,Present,,2026-08-08 12:41:25.314
AT0021679,S000347,C00065,T00244,2025-04-20,Absent,Absent Without Notice,2026-08-08 12:41:25.314
AT0021680,S001729,C00119,T00150,2025-02-12,Leave,Medical Leave,2026-08-08 12:41:25.314
AT0021681,S001026,C00149,T00110,2025-11-28,Present,,2026-08-08 12:41:25.314
AT0021682,S000134,C00141,T00199,2025-12-05,Absent,,2026-08-08 12:41:25.314
AT0021683,S000885,C00111,T00184,2025-05-21,Leave,Absent Without Notice,2026-08-08 12:41:25.314
AT0021684,S001130,C00145,T00022,2025-11-04,Present,,2026-08-08 12:41:25.314
AT0021685,S001590,C00118,T00235,2025-08-21,Present,,2026-08-08 12:41:25.314
AT0021686,S000362,C00119,T00150,2025-03-12,Late,Absent Without Notice,2026-08-08 12:41:25.314
AT0021687,S001113,C00110,T00249,2025-02-17,Present,,2026-08-08 12:41:25.314
AT0021688,S001201,C00023,T00224,2025-01-30,Present,,2026-08-08 12:41:25.314
AT0021689,S001469,C00014,T00219,2025-12-25,Present,,2026-08-08 12:41:25.314
AT0021690,S000556,C00086,T00172,2025-11-22,Late,Absent Without Notice,2026-08-08 12:41:25.315
AT0021691,S000189,C00089,T00208,2025-07-31,Present,,2026-08-08 12:41:25.315
AT0021692,S000210,C00015,T00109,2025-02-12,Leave,Late Arrival,2026-08-08 12:41:25.315
AT0021693,S000725,C00123,T00166,2025-11-03,Absent,Absent Without Notice,2026-08-08 12:41:25.315
AT0021694,S000993,C00056,T00017,2025-05-06,Present,,2026-08-08 12:41:25.315
AT0021695,S000530,C00042,T00286,2025-11-18,Leave,Absent Without Notice,2026-08-08 12:41:25.315
AT0021696,S000811,C00037,T00204,2025-03-08,Absent,Absent Without Notice,2026-08-08 12:41:25.315
AT0021697,S001256,C00059,T00300,2025-08-09,Present,,2026-08-08 12:41:25.315
AT0021698,S000237,C00030,T00118,2025-02-20,Leave,Absent Without Notice,2026-08-08 12:41:25.315
AT0021699,S000362,C00004,T00237,2025-08-02,Present,,2026-08-08 12:41:25.315
AT0021700,S001355,C00084,T00069,2025-01-10,Present,,2026-08-08 12:41:25.315
AT0021701,S000612,C00110,T00249,2025-10-28,Present,,2026-08-08 12:41:25.315
AT0021702,S001678,C00147,T00037,2025-07-11,Late,Absent Without Notice,2026-08-08 12:41:25.315
AT0021703,S000379,C00088,T00202,2025-05-20,Present,,2026-08-08 12:41:25.315
AT0021704,S000324,C00074,T00234,2025-12-31,Present,,2026-08-08 12:41:25.315
AT0021705,S000253,C00128,T00197,2025-11-10,Present,,2026-08-08 12:41:25.315
AT0021706,S001424,C00031,T00063,2025-10-05,Present,,2026-08-08 12:41:25.315
AT0021707,S000556,C00045,T00172,2025-09-09,Leave,Absent Without Notice,2026-08-08 12:41:25.315
AT0021708,S000952,C00147,T00037,2025-08-25,Present,,2026-08-08 12:41:25.315
AT0021709,S001648,C00111,T00184,2025-11-22,Present,,2026-08-08 12:41:25.315
AT0021710,S001268,C00052,T00235,2025-05-17,Present,,2026-08-08 12:41:25.315
AT0021711,S000958,C00085,T00080,2025-05-08,Present,,2026-08-08 12:41:25.315
AT0021712,S000145,C00074,T00234,2025-11-25,Present,,2026-08-08 12:41:25.315
AT0021713,S001690,C00136,T00274,2025-09-28,Present,,2026-08-08 12:41:25.315
AT0021714,S000182,C00136,T00274,2025-06-07,Present,,2026-08-08 12:41:25.315
AT0021715,S001876,C00057,T00236,2025-09-28,Present,,2026-08-08 12:41:25.315
AT0021716,S001295,C00106,T00128,2025-12-13,Present,,2026-08-08 12:41:25.315
AT0021717,S001831,C00011,T00133,2025-01-10,Present,,2026-08-08 12:41:25.315
AT0021718,S000605,C00004,T00237,2025-10-20,Present,,2026-08-08 12:41:25.315
AT0021719,S000640,C00100,T00170,2025-05-30,Absent,,2026-08-08 12:41:25.315
AT0021720,S000134,C00141,T00199,2025-11-21,Present,,2026-08-08 12:41:25.315
AT0021721,S000555,C00137,T00280,2025-02-10,Present,,2026-08-08 12:41:25.315
AT0021722,S000333,C00015,T00109,2025-05-08,Present,,2026-08-08 12:41:25.315
AT0021723,S000934,C00147,T00037,2025-06-15,Present,,2026-08-08 12:41:25.315
AT0021724,S000793,C00096,T00167,2025-11-16,Late,Absent Without Notice,2026-08-08 12:41:25.315
AT0021725,S001750,C00118,T00235,2025-02-13,Present,,2026-08-08 12:41:25.315
AT0021726,S001401,C00042,T00286,2025-03-31,Present,,2026-08-08 12:41:25.315
AT0021727,S001503,C00079,T00251,2025-12-02,Absent,Medical Leave,2026-08-08 12:41:25.315
AT0021728,S001395,C00082,T00100,2025-08-26,Present,,2026-08-08 12:41:25.315
AT0021729,S000276,C00051,T00175,2025-11-08,Present,,2026-08-08 12:41:25.315
AT0021730,S001995,C00075,T00234,2025-08-12,Leave,Late Arrival,2026-08-08 12:41:25.315
AT0021731,S000504,C00016,T00158,2025-06-27,Present,,2026-08-08 12:41:25.315
AT0021732,S001837,C00033,T00139,2025-05-26,Present,,2026-08-08 12:41:25.315
AT0021733,S000584,C00147,T00037,2025-11-02,Present,,2026-08-08 12:41:25.315
AT0021734,S000271,C00017,T00048,2025-12-30,Present,,2026-08-08 12:41:25.315
AT0021735,S001038,C00014,T00219,2025-07-15,Present,,2026-08-08 12:41:25.315
AT0021736,S001648,C00126,T00007,2025-06-30,Present,,2026-08-08 12:41:25.315
AT0021737,S000834,C00145,T00022,2025-09-16,Present,,2026-08-08 12:41:25.315
AT0021738,S000094,C00085,T00080,2025-11-08,Present,,2026-08-08 12:41:25.315
AT0021739,S001669,C00142,T00030,2025-06-12,Present,,2026-08-08 12:41:25.315
AT0021740,S000540,C00099,T00092,2025-10-01,Present,,2026-08-08 12:41:25.315
AT0021741,S000356,C00031,T00063,2025-04-06,Present,,2026-08-08 12:41:25.315
AT0021742,S001503,C00122,T00216,2025-03-31,Present,,2026-08-08 12:41:25.315
AT0021743,S001704,C00015,T00109,2025-08-03,Present,,2026-08-08 12:41:25.315
AT0021744,S000762,C00063,T00010,2025-01-04,Absent,Medical Leave,2026-08-08 12:41:25.315
AT0021745,S001025,C00065,T00244,2025-07-18,Present,,2026-08-08 12:41:25.315
AT0021746,S000559,C00114,T00031,2025-02-04,Present,,2026-08-08 12:41:25.315
AT0021747,S000869,C00100,T00170,2025-09-13,Present,,2026-08-08 12:41:25.315
AT0021748,S001557,C00032,T00030,2025-03-28,Present,,2026-08-08 12:41:25.315
AT0021749,S001131,C00149,T00110,2025-09-05,Present,,2026-08-08 12:41:25.315
AT0021750,S001424,C00027,T00286,2025-08-07,Present,,2026-08-08 12:41:25.315
AT0021751,S000838,C00111,T00184,2025-06-08,Present,,2026-08-08 12:41:25.315
AT0021752,S000877,C00111,T00184,2025-12-26,Present,,2026-08-08 12:41:25.315
AT0021753,S000884,C00075,T00234,2025-11-09,Absent,Medical Leave,2026-08-08 12:41:25.315
AT0021754,S000925,C00042,T00286,2025-06-07,Late,Medical Leave,2026-08-08 12:41:25.315
AT0021755,S001797,C00130,T00218,2025-06-05,Present,,2026-08-08 12:41:25.315
AT0021756,S001519,C00033,T00139,2025-08-19,Present,,2026-08-08 12:41:25.315
AT0021757,S000704,C00076,T00019,2025-09-24,Present,,2026-08-08 12:41:25.315
AT0021758,S001629,C00077,T00274,2025-05-31,Present,,2026-08-08 12:41:25.315
AT0021759,S000113,C00126,T00007,2025-05-21,Present,,2026-08-08 12:41:25.315
AT0021760,S001442,C00057,T00236,2025-06-26,Absent,Absent Without Notice,2026-08-08 12:41:25.315
AT0021761,S000285,C00015,T00109,2025-08-29,Present,,2026-08-08 12:41:25.315
AT0021762,S001203,C00069,T00017,2025-07-30,Present,,2026-08-08 12:41:25.315
AT0021763,S001361,C00001,T00296,2025-08-01,Present,,2026-08-08 12:41:25.315
AT0021764,S000444,C00026,T00216,2025-10-26,Present,,2026-08-08 12:41:25.315
AT0021765,S000140,C00119,T00150,2025-11-08,Present,,2026-08-08 12:41:25.315
AT0021766,S001761,C00047,T00154,2025-03-23,Present,,2026-08-08 12:41:25.315
AT0021767,S001994,C00104,T00041,2025-03-04,Present,,2026-08-08 12:41:25.315
AT0021768,S001813,C00047,T00154,2025-12-28,Present,,2026-08-08 12:41:25.315
AT0021769,S001147,C00048,T00148,2025-02-19,Present,,2026-08-08 12:41:25.315
AT0021770,S000976,C00066,T00044,2025-05-17,Present,,2026-08-08 12:41:25.315
AT0021771,S001950,C00017,T00048,2025-05-22,Late,,2026-08-08 12:41:25.315
AT0021772,S000287,C00052,T00235,2025-04-01,Absent,,2026-08-08 12:41:25.315
AT0021773,S001273,C00061,T00213,2025-08-26,Absent,Late Arrival,2026-08-08 12:41:25.315
AT0021774,S000206,C00007,T00014,2025-01-01,Present,,2026-08-08 12:41:25.315
AT0021775,S000841,C00011,T00133,2025-12-08,Present,,2026-08-08 12:41:25.316
AT0021776,S000900,C00052,T00235,2025-10-08,Present,,2026-08-08 12:41:25.316
AT0021777,S001850,C00052,T00235,2025-09-06,Leave,Absent Without Notice,2026-08-08 12:41:25.316
AT0021778,S001589,C00150,T00001,2025-05-20,Late,,2026-08-08 12:41:25.316
AT0021779,S001387,C00032,T00030,2025-01-10,Late,Medical Leave,2026-08-08 12:41:25.316
AT0021780,S001436,C00056,T00017,2025-05-22,Present,,2026-08-08 12:41:25.316
AT0021781,S001163,C00017,T00048,2025-11-03,Present,,2026-08-08 12:41:25.316
AT0021782,S000970,C00117,T00041,2025-09-26,Present,,2026-08-08 12:41:25.316
AT0021783,S001585,C00091,T00201,2025-08-01,Present,,2026-08-08 12:41:25.316
AT0021784,S000451,C00114,T00031,2025-01-16,Present,,2026-08-08 12:41:25.316
AT0021785,S000134,C00046,T00068,2025-04-25,Present,,2026-08-08 12:41:25.316
AT0021786,S001624,C00039,T00020,2025-12-24,Present,,2026-08-08 12:41:25.316
AT0021787,S001604,C00040,T00240,2025-10-07,Present,,2026-08-08 12:41:25.316
AT0021788,S001652,C00099,T00092,2025-04-30,Present,,2026-08-08 12:41:25.316
AT0021789,S001790,C00119,T00150,2025-02-05,Present,,2026-08-08 12:41:25.316
AT0021790,S001599,C00114,T00031,2025-03-23,Late,,2026-08-08 12:41:25.316
AT0021791,S001922,C00084,T00069,2025-10-15,Present,,2026-08-08 12:41:25.316
AT0021792,S001593,C00084,T00069,2025-12-07,Present,,2026-08-08 12:41:25.316
AT0021793,S000497,C00120,T00017,2025-11-05,Leave,Late Arrival,2026-08-08 12:41:25.316
AT0021794,S000732,C00021,T00115,2025-11-28,Present,,2026-08-08 12:41:25.316
AT0021795,S001180,C00114,T00031,2025-04-30,Present,,2026-08-08 12:41:25.316
AT0021796,S001124,C00134,T00062,2025-02-08,Present,,2026-08-08 12:41:25.316
AT0021797,S001555,C00075,T00234,2025-06-03,Present,,2026-08-08 12:41:25.316
AT0021798,S001712,C00013,T00291,2025-09-08,Leave,,2026-08-08 12:41:25.316
AT0021799,S000710,C00067,T00290,2025-10-28,Present,,2026-08-08 12:41:25.316
AT0021800,S001462,C00104,T00041,2025-04-10,Present,,2026-08-08 12:41:25.316
AT0021801,S000950,C00024,T00043,2025-06-02,Present,,2026-08-08 12:41:25.316
AT0021802,S001472,C00127,T00246,2025-09-17,Absent,Late Arrival,2026-08-08 12:41:25.316
AT0021803,S000282,C00028,T00230,2025-01-28,Leave,Late Arrival,2026-08-08 12:41:25.316
AT0021804,S001100,C00136,T00274,2025-01-19,Present,,2026-08-08 12:41:25.316
AT0021805,S001718,C00059,T00300,2025-08-07,Present,,2026-08-08 12:41:25.316
AT0021806,S001997,C00013,T00291,2025-03-22,Absent,,2026-08-08 12:41:25.316
AT0021807,S001086,C00093,T00224,2025-07-30,Present,,2026-08-08 12:41:25.316
AT0021808,S001053,C00091,T00201,2025-08-13,Present,,2026-08-08 12:41:25.316
AT0021809,S001280,C00056,T00017,2025-09-24,Present,,2026-08-08 12:41:25.316
AT0021810,S001970,C00062,T00147,2025-09-25,Present,,2026-08-08 12:41:25.316
AT0021811,S001022,C00147,T00037,2025-02-04,Present,,2026-08-08 12:41:25.316
AT0021812,S000874,C00060,T00075,2025-01-29,Late,Late Arrival,2026-08-08 12:41:25.316
AT0021813,S000208,C00020,T00034,2025-02-17,Present,,2026-08-08 12:41:25.316
AT0021814,S001164,C00033,T00139,2025-08-07,Late,,2026-08-08 12:41:25.316
AT0021815,S000472,C00129,T00031,2025-06-07,Present,,2026-08-08 12:41:25.316
AT0021816,S000428,C00087,T00108,2025-05-09,Present,,2026-08-08 12:41:25.316
AT0021817,S001974,C00044,T00201,2025-09-30,Present,,2026-08-08 12:41:25.316
AT0021818,S001933,C00118,T00235,2025-06-26,Present,,2026-08-08 12:41:25.316
AT0021819,S001026,C00025,T00004,2025-07-09,Present,,2026-08-08 12:41:25.316
AT0021820,S001377,C00114,T00031,2025-03-20,Present,,2026-08-08 12:41:25.316
AT0021821,S001025,C00113,T00220,2025-07-01,Leave,Absent Without Notice,2026-08-08 12:41:25.316
AT0021822,S000448,C00092,T00062,2025-06-06,Present,,2026-08-08 12:41:25.316
AT0021823,S000155,C00060,T00075,2025-08-05,Present,,2026-08-08 12:41:25.316
AT0021824,S000639,C00006,T00241,2025-09-15,Present,,2026-08-08 12:41:25.316
AT0021825,S001711,C00075,T00234,2025-05-17,Late,Absent Without Notice,2026-08-08 12:41:25.316
AT0021826,S000373,C00067,T00290,2025-05-03,Present,,2026-08-08 12:41:25.316
AT0021827,S000094,C00085,T00080,2025-04-29,Leave,,2026-08-08 12:41:25.316
AT0021828,S000495,C00062,T00147,2025-12-25,Present,,2026-08-08 12:41:25.316
AT0021829,S000474,C00117,T00041,2025-02-09,Present,,2026-08-08 12:41:25.316
AT0021830,S001794,C00006,T00241,2025-01-07,Present,,2026-08-08 12:41:25.316
AT0021831,S000875,C00096,T00167,2025-06-19,Present,,2026-08-08 12:41:25.316
AT0021832,S000966,C00065,T00244,2025-05-12,Present,,2026-08-08 12:41:25.316
AT0021833,S001239,C00114,T00031,2025-11-21,Late,,2026-08-08 12:41:25.316
AT0021834,S001382,C00130,T00218,2025-10-14,Leave,,2026-08-08 12:41:25.316
AT0021835,S001403,C00126,T00007,2025-08-25,Present,,2026-08-08 12:41:25.316
AT0021836,S000086,C00119,T00150,2025-07-14,Present,,2026-08-08 12:41:25.316
AT0021837,S001829,C00108,T00050,2025-07-07,Present,,2026-08-08 12:41:25.316
AT0021838,S000285,C00043,T00121,2025-12-05,Late,Absent Without Notice,2026-08-08 12:41:25.316
AT0021839,S000175,C00053,T00070,2025-09-07,Present,,2026-08-08 12:41:25.316
AT0021840,S001614,C00052,T00235,2025-10-13,Present,,2026-08-08 12:41:25.316
AT0021841,S000826,C00101,T00067,2025-05-01,Present,,2026-08-08 12:41:25.316
AT0021842,S001882,C00109,T00065,2025-04-23,Present,,2026-08-08 12:41:25.316
AT0021843,S000219,C00096,T00167,2025-02-02,Present,,2026-08-08 12:41:25.316
AT0021844,S001517,C00011,T00133,2025-07-21,Absent,,2026-08-08 12:41:25.316
AT0021845,S000932,C00134,T00062,2025-12-18,Present,,2026-08-08 12:41:25.316
AT0021846,S001766,C00085,T00080,2025-12-31,Present,,2026-08-08 12:41:25.316
AT0021847,S001381,C00087,T00108,2025-08-17,Present,,2026-08-08 12:41:25.316
AT0021848,S001344,C00111,T00184,2025-02-01,Present,,2026-08-08 12:41:25.316
AT0021849,S000334,C00087,T00108,2025-01-09,Late,Late Arrival,2026-08-08 12:41:25.316
AT0021850,S000769,C00086,T00172,2025-12-17,Present,,2026-08-08 12:41:25.316
AT0021851,S000683,C00103,T00160,2025-09-24,Leave,Absent Without Notice,2026-08-08 12:41:25.316
AT0021852,S000239,C00032,T00030,2026-01-01,Late,Medical Leave,2026-08-08 12:41:25.316
AT0021853,S001258,C00091,T00201,2025-04-26,Present,,2026-08-08 12:41:25.316
AT0021854,S001733,C00043,T00121,2025-07-25,Present,,2026-08-08 12:41:25.316
AT0021855,S000670,C00085,T00080,2025-08-20,Present,,2026-08-08 12:41:25.316
AT0021856,S000867,C00069,T00017,2025-11-25,Present,,2026-08-08 12:41:25.316
AT0021857,S000400,C00070,T00191,2025-06-16,Present,,2026-08-08 12:41:25.316
AT0021858,S000638,C00131,T00111,2025-07-15,Present,,2026-08-08 12:41:25.316
AT0021859,S000023,C00118,T00235,2025-08-02,Late,Late Arrival,2026-08-08 12:41:25.316
AT0021860,S000587,C00076,T00019,2025-12-16,Absent,,2026-08-08 12:41:25.317
AT0021861,S001375,C00138,T00275,2025-04-08,Present,,2026-08-08 12:41:25.317
AT0021862,S000327,C00092,T00062,2025-02-19,Present,,2026-08-08 12:41:25.317
AT0021863,S001289,C00082,T00100,2025-04-22,Present,,2026-08-08 12:41:25.317
AT0021864,S000548,C00020,T00034,2025-08-20,Leave,,2026-08-08 12:41:25.317
AT0021865,S001575,C00044,T00201,2025-09-13,Present,,2026-08-08 12:41:25.317
AT0021866,S000194,C00080,T00062,2025-06-18,Late,Late Arrival,2026-08-08 12:41:25.317
AT0021867,S000041,C00077,T00274,2025-06-20,Present,,2026-08-08 12:41:25.317
AT0021868,S000312,C00087,T00108,2025-11-13,Present,,2026-08-08 12:41:25.317
AT0021869,S000954,C00139,T00176,2025-06-02,Late,Absent Without Notice,2026-08-08 12:41:25.317
AT0021870,S001632,C00042,T00286,2025-12-20,Late,Absent Without Notice,2026-08-08 12:41:25.317
AT0021871,S001301,C00138,T00275,2025-12-03,Present,,2026-08-08 12:41:25.317
AT0021872,S001871,C00037,T00204,2025-11-09,Present,,2026-08-08 12:41:25.317
AT0021873,S000698,C00117,T00041,2025-01-11,Present,,2026-08-08 12:41:25.317
AT0021874,S001023,C00039,T00020,2025-09-26,Present,,2026-08-08 12:41:25.317
AT0021875,S001971,C00012,T00094,2025-08-30,Present,,2026-08-08 12:41:25.317
AT0021876,S000497,C00131,T00111,2025-02-02,Present,,2026-08-08 12:41:25.317
AT0021877,S001207,C00077,T00274,2025-08-11,Present,,2026-08-08 12:41:25.317
AT0021878,S000091,C00097,T00191,2025-12-15,Present,,2026-08-08 12:41:25.317
AT0021879,S001080,C00054,T00130,2025-09-20,Present,,2026-08-08 12:41:25.317
AT0021880,S000743,C00087,T00108,2025-05-02,Present,,2026-08-08 12:41:25.317
AT0021881,S000979,C00098,T00297,2025-06-14,Present,,2026-08-08 12:41:25.317
AT0021882,S001572,C00034,T00188,2025-02-26,Present,,2026-08-08 12:41:25.317
AT0021883,S001936,C00052,T00235,2025-10-12,Late,Medical Leave,2026-08-08 12:41:25.317
AT0021884,S001573,C00063,T00010,2025-02-25,Absent,Late Arrival,2026-08-08 12:41:25.317
AT0021885,S001371,C00150,T00001,2025-03-12,Present,,2026-08-08 12:41:25.317
AT0021886,S001392,C00010,T00168,2025-10-05,Late,Medical Leave,2026-08-08 12:41:25.317
AT0021887,S000513,C00132,T00193,2025-12-04,Leave,Absent Without Notice,2026-08-08 12:41:25.317
AT0021888,S001322,C00022,T00119,2025-03-15,Present,,2026-08-08 12:41:25.317
AT0021889,S000547,C00099,T00092,2025-04-28,Present,,2026-08-08 12:41:25.317
AT0021890,S000668,C00075,T00234,2025-05-02,Leave,,2026-08-08 12:41:25.317
AT0021891,S001448,C00071,T00233,2025-12-11,Present,,2026-08-08 12:41:25.317
AT0021892,S000850,C00034,T00188,2025-04-20,Present,,2026-08-08 12:41:25.317
AT0021893,S001284,C00039,T00020,2025-05-22,Present,,2026-08-08 12:41:25.317
AT0021894,S001105,C00090,T00240,2025-10-23,Late,Late Arrival,2026-08-08 12:41:25.317
AT0021895,S001195,C00147,T00037,2025-03-20,Present,,2026-08-08 12:41:25.317
AT0021896,S001080,C00133,T00103,2025-09-18,Present,,2026-08-08 12:41:25.317
AT0021897,S000841,C00125,T00073,2025-06-11,Present,,2026-08-08 12:41:25.317
